match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Wolverhampton Wanderers FC vs Tottenham Hotspur FC,Wolverhampton Wanderers FC,Tottenham Hotspur FC,2026-04-25 14:00:00+00:00,Home Win,0.7463911771774292,4.7,0.2127659574468085,0.5336252197306207,2.5080385327339174,16.946206302256197,0.7463911771774292
Sunderland AFC vs Nottingham Forest FC,Sunderland AFC,Nottingham Forest FC,2026-04-24 19:00:00+00:00,Home Win,0.9457205533981323,2.86,0.3496503496503497,0.5960702037477826,1.7047607827186584,22.91345138062713,0.9457205533981323
Manchester United FC vs Brentford FC,Manchester United FC,Brentford FC,2026-04-27 19:00:00+00:00,Away Win,0.599145770072937,4.2,0.23809523809523808,0.36105053197769893,1.5164122343063355,11.846970580518246,0.599145770072937
West Ham United FC vs Everton FC,West Ham United FC,Everton FC,2026-04-25 14:00:00+00:00,Home Win,0.8539887070655823,2.5,0.4,0.45398870706558225,1.1349717676639557,18.916196127732597,0.8539887070655823
Fulham FC vs Aston Villa FC,Fulham FC,Aston Villa FC,2026-04-25 11:30:00+00:00,Home Win,0.6593955755233765,2.92,0.3424657534246575,0.31692982209871895,0.9254350805282592,12.049935944378374,0.6593955755233765
Arsenal FC vs Newcastle United FC,Arsenal FC,Newcastle United FC,2026-04-25 16:30:00+00:00,Draw,0.28117579221725464,4.9,0.2040816326530612,0.07709415956419344,0.3777613818645478,2.421547319644537,0.581375241279602
Liverpool FC vs Crystal Palace FC,Liverpool FC,Crystal Palace FC,2026-04-25 14:00:00+00:00,Home Win,0.7463911771774292,1.5,0.6666666666666666,0.07972451051076257,0.1195867657661438,5.97933828830719,0.7463911771774292
