match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Arsenal FC vs Burnley FC,Arsenal FC,Burnley FC,2026-05-18 19:00:00+00:00,Away Win,0.1374489814043045,32.05,0.031201248049921998,0.1062477333543825,3.4052398540079594,2.741739012888856,0.581375241279602
Arsenal FC vs Burnley FC,Arsenal FC,Burnley FC,2026-05-18 19:00:00+00:00,Draw,0.28117579221725464,13.5,0.07407407407407407,0.20710171814318057,2.7958731949329376,5.591746389865875,0.581375241279602
Sunderland AFC vs Chelsea FC,Sunderland AFC,Chelsea FC,2026-05-24 15:00:00+00:00,Home Win,0.9457205533981323,3.65,0.273972602739726,0.6717479506584063,2.4518800199031827,23.13094358399229,0.9457205533981323
Brighton & Hove Albion FC vs Manchester United FC,Brighton & Hove Albion FC,Manchester United FC,2026-05-24 15:00:00+00:00,Away Win,0.599145770072937,3.5,0.2857142857142857,0.3134314843586513,1.0970101952552795,10.970101952552795,0.599145770072937
West Ham United FC vs Leeds United FC,West Ham United FC,Leeds United FC,2026-05-24 15:00:00+00:00,Home Win,0.8539887070655823,2.2,0.45454545454545453,0.39944325252012775,0.8787751555442811,18.307815740505852,0.8539887070655823
Fulham FC vs Newcastle United FC,Fulham FC,Newcastle United FC,2026-05-24 15:00:00+00:00,Home Win,0.6593955755233765,2.78,0.3597122302158274,0.2996833453075491,0.8331196999549864,11.70111938139026,0.6593955755233765
Tottenham Hotspur FC vs Everton FC,Tottenham Hotspur FC,Everton FC,2026-05-24 15:00:00+00:00,Away Win,0.5848814845085144,3.1,0.3225806451612903,0.2623008393472241,0.8131326019763947,9.680150023528508,0.5848814845085144
Crystal Palace FC vs Arsenal FC,Crystal Palace FC,Arsenal FC,2026-05-24 15:00:00+00:00,Draw,0.3422539234161377,4.9,0.2040816326530612,0.1381722907630765,0.6770442247390749,4.340027081660736,0.42657923698425293
Crystal Palace FC vs Arsenal FC,Crystal Palace FC,Arsenal FC,2026-05-24 15:00:00+00:00,Home Win,0.23116686940193176,7.0,0.14285714285714285,0.08830972654478891,0.6181680858135223,2.575700357556343,0.42657923698425293
Chelsea FC vs Tottenham Hotspur FC,Chelsea FC,Tottenham Hotspur FC,2026-05-19 19:15:00+00:00,Home Win,0.7259930968284607,2.1,0.47619047619047616,0.24980262063798453,0.5245855033397675,11.922397803176533,0.7259930968284607
Liverpool FC vs Brentford FC,Liverpool FC,Brentford FC,2026-05-24 15:00:00+00:00,Home Win,0.7463911771774292,1.74,0.5747126436781609,0.17167853349926832,0.2987206482887268,10.091913793538069,0.7463911771774292
Burnley FC vs Wolverhampton Wanderers FC,Burnley FC,Wolverhampton Wanderers FC,2026-05-24 15:00:00+00:00,Home Win,0.509194016456604,2.55,0.3921568627450981,0.11703715371150591,0.2984447419643401,4.813624870392584,0.509194016456604
Manchester City FC vs Aston Villa FC,Manchester City FC,Aston Villa FC,2026-05-24 15:00:00+00:00,Home Win,0.8539887070655823,1.38,0.7246376811594204,0.12935102590616188,0.17850441575050346,11.743711562533125,0.8539887070655823
