match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Arsenal FC vs Burnley FC,Arsenal FC,Burnley FC,2026-05-18 19:00:00+00:00,Away Win,0.1374489814043045,30.0,0.03333333333333333,0.10411564807097118,3.123469442129135,2.6926460708009787,0.581375241279602
Arsenal FC vs Burnley FC,Arsenal FC,Burnley FC,2026-05-18 19:00:00+00:00,Draw,0.28117579221725464,13.5,0.07407407407407407,0.20710171814318057,2.7958731949329376,5.591746389865875,0.581375241279602
Manchester United FC vs Nottingham Forest FC,Manchester United FC,Nottingham Forest FC,2026-05-17 11:30:00+00:00,Away Win,0.599145770072937,5.5,0.18181818181818182,0.4173275882547552,2.2953017354011536,12.751676307784187,0.599145770072937
Wolverhampton Wanderers FC vs Fulham FC,Wolverhampton Wanderers FC,Fulham FC,2026-05-17 14:00:00+00:00,Home Win,0.7463911771774292,4.0,0.25,0.4963911771774292,1.9855647087097168,16.54637257258097,0.7463911771774292
Chelsea FC vs Tottenham Hotspur FC,Chelsea FC,Tottenham Hotspur FC,2026-05-19 19:15:00+00:00,Home Win,0.7259930968284607,2.16,0.4629629629629629,0.2630301338654978,0.5681450891494751,12.244506231669721,0.7259930968284607
Newcastle United FC vs West Ham United FC,Newcastle United FC,West Ham United FC,2026-05-17 16:30:00+00:00,Home Win,0.5788708329200745,2.26,0.4424778761061947,0.13639295681387975,0.3082480823993682,6.116033380939847,0.5788708329200745
Leeds United FC vs Brighton & Hove Albion FC,Leeds United FC,Brighton & Hove Albion FC,2026-05-17 14:00:00+00:00,Away Win,0.5675145983695984,2.2,0.45454545454545453,0.11296914382414386,0.24853211641311657,5.177752425273261,0.5675145983695984
Everton FC vs Sunderland AFC,Everton FC,Sunderland AFC,2026-05-17 14:00:00+00:00,Home Win,0.581375241279602,1.89,0.5291005291005292,0.05227471217907287,0.09879920601844783,2.7752585960238156,0.581375241279602
