match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Manchester United FC vs Fulham FC,Manchester United FC,Fulham FC,2026-02-01 14:00:00+00:00,Away Win,0.599145770072937,5.7,0.17543859649122806,0.42370717358170895,2.415130889415741,12.846440901147558,0.599145770072937
Brighton & Hove Albion FC vs Everton FC,Brighton & Hove Albion FC,Everton FC,2026-01-31 15:00:00+00:00,Away Win,0.599145770072937,4.35,0.2298850574712644,0.3692607126016726,1.6062840998172758,11.98719477475579,0.599145770072937
Sunderland AFC vs Burnley FC,Sunderland AFC,Burnley FC,2026-02-02 20:00:00+00:00,Home Win,0.9457205533981323,1.81,0.5524861878453039,0.3932343655528284,0.7117542016506195,21.96772227316727,0.9457205533981323
Aston Villa FC vs Brentford FC,Aston Villa FC,Brentford FC,2026-02-01 14:00:00+00:00,Away Win,0.42657923698425293,3.95,0.2531645569620253,0.17341468002222765,0.6849879860877992,5.804982932947451,0.42657923698425293
Liverpool FC vs Newcastle United FC,Liverpool FC,Newcastle United FC,2026-01-31 20:00:00+00:00,Home Win,0.7463911771774292,1.83,0.5464480874316939,0.19994308974573527,0.3658958542346955,11.020959464900466,0.7463911771774292
Aston Villa FC vs Brentford FC,Aston Villa FC,Brentford FC,2026-02-01 14:00:00+00:00,Draw,0.3422539234161377,3.7,0.27027027027027023,0.07198365314586747,0.26633951663970956,2.4661066355528662,0.42657923698425293
Chelsea FC vs West Ham United FC,Chelsea FC,West Ham United FC,2026-01-31 17:30:00+00:00,Home Win,0.7259930968284607,1.54,0.6493506493506493,0.07664244747781135,0.11802936911582951,5.464322644251366,0.7259930968284607
