match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Sunderland AFC vs Chelsea FC,Sunderland AFC,Chelsea FC,2026-05-24 15:00:00+00:00,Home Win,0.9457205533981323,3.7,0.27027027027027023,0.6754502831278621,2.4991660475730897,23.140426366417497,0.9457205533981323
Tottenham Hotspur FC vs Everton FC,Tottenham Hotspur FC,Everton FC,2026-05-24 15:00:00+00:00,Away Win,0.5848814845085144,4.3,0.23255813953488372,0.3523233449736307,1.5149903833866118,11.477199874140998,0.5848814845085144
Brighton & Hove Albion FC vs Manchester United FC,Brighton & Hove Albion FC,Manchester United FC,2026-05-24 15:00:00+00:00,Away Win,0.599145770072937,4.0,0.25,0.349145770072937,1.396583080291748,11.638192335764568,0.599145770072937
Fulham FC vs Newcastle United FC,Fulham FC,Newcastle United FC,2026-05-24 15:00:00+00:00,Home Win,0.6593955755233765,3.0,0.3333333333333333,0.32606224219004315,0.9781867265701294,12.227334082126617,0.6593955755233765
West Ham United FC vs Leeds United FC,West Ham United FC,Leeds United FC,2026-05-24 15:00:00+00:00,Home Win,0.8539887070655823,1.84,0.5434782608695652,0.3105104461960171,0.5713392210006715,17.00414348216284,0.8539887070655823
Liverpool FC vs Brentford FC,Liverpool FC,Brentford FC,2026-05-24 15:00:00+00:00,Home Win,0.7463911771774292,1.89,0.5291005291005292,0.21729064807690002,0.4106793248653411,11.535936091723066,0.7463911771774292
Crystal Palace FC vs Arsenal FC,Crystal Palace FC,Arsenal FC,2026-05-24 15:00:00+00:00,Draw,0.3422539234161377,4.1,0.24390243902439027,0.09835148439174743,0.4032410860061644,3.2519442419851967,0.42657923698425293
Burnley FC vs Wolverhampton Wanderers FC,Burnley FC,Wolverhampton Wanderers FC,2026-05-24 15:00:00+00:00,Home Win,0.509194016456604,2.44,0.4098360655737705,0.0993579508828335,0.24243340015411374,4.20891319712003,0.509194016456604
Manchester City FC vs Aston Villa FC,Manchester City FC,Aston Villa FC,2026-05-24 15:00:00+00:00,Home Win,0.8539887070655823,1.31,0.7633587786259541,0.09062992843962814,0.11872520625591282,9.574613407734903,0.8539887070655823
