match,home_team,away_team,date,outcome,model_probability,bookmaker_odds,bookmaker_probability,edge,expected_value,kelly_stake_pct,confidence
Sunderland AFC vs Chelsea FC,Sunderland AFC,Chelsea FC,2026-05-24 15:00:00+00:00,Home Win,0.9457205533981323,3.7,0.27027027027027023,0.6754502831278621,2.4991660475730897,23.140426366417497,0.9457205533981323
Tottenham Hotspur FC vs Everton FC,Tottenham Hotspur FC,Everton FC,2026-05-24 15:00:00+00:00,Away Win,0.5848814845085144,4.2,0.23809523809523808,0.3467862464132763,1.4565022349357606,11.378923710435629,0.5848814845085144
Brighton & Hove Albion FC vs Manchester United FC,Brighton & Hove Albion FC,Manchester United FC,2026-05-24 15:00:00+00:00,Away Win,0.599145770072937,3.6,0.2777777777777778,0.3213679922951592,1.1569247722625733,11.124276656370895,0.599145770072937
Fulham FC vs Newcastle United FC,Fulham FC,Newcastle United FC,2026-05-24 15:00:00+00:00,Home Win,0.6593955755233765,3.0,0.3333333333333333,0.32606224219004315,0.9781867265701294,12.227334082126617,0.6593955755233765
West Ham United FC vs Leeds United FC,West Ham United FC,Leeds United FC,2026-05-24 15:00:00+00:00,Home Win,0.8539887070655823,1.9,0.5263157894736842,0.3276729175918981,0.6225785434246063,17.293848428461285,0.8539887070655823
Liverpool FC vs Brentford FC,Liverpool FC,Brentford FC,2026-05-24 15:00:00+00:00,Home Win,0.7463911771774292,1.91,0.5235602094240838,0.22283096775334543,0.4256071484088897,11.6925040771673,0.7463911771774292
Crystal Palace FC vs Arsenal FC,Crystal Palace FC,Arsenal FC,2026-05-24 15:00:00+00:00,Draw,0.3422539234161377,4.1,0.24390243902439027,0.09835148439174743,0.4032410860061644,3.2519442419851967,0.42657923698425293
Burnley FC vs Wolverhampton Wanderers FC,Burnley FC,Wolverhampton Wanderers FC,2026-05-24 15:00:00+00:00,Home Win,0.509194016456604,2.48,0.40322580645161293,0.10596821000499107,0.2628011608123779,4.439208797506384,0.509194016456604
Manchester City FC vs Aston Villa FC,Manchester City FC,Aston Villa FC,2026-05-24 15:00:00+00:00,Home Win,0.8539887070655823,1.36,0.7352941176470588,0.11869458941852351,0.16142464160919195,11.210044556193882,0.8539887070655823
